"Authors","Author full names","Author(s) ID","Title","Year","Cited by","Link","Correspondence Address"
"López-Díaz A.S.; Ríos-Corripio M.A.; Ramírez-Corona N.; López-Malo A.; Palou E.","López-Díaz, A.S. (57203573367); Ríos-Corripio, M.A. (37100411700); Ramírez-Corona, N. (36521550800); López-Malo, A. (57204684560); Palou, E. (7003986053)","57203573367; 37100411700; 36521550800; 57204684560; 7003986053","Effect of short wave ultraviolet radiation on selected properties of edible films formulated with pomegranate juice and chitosan; [Efecto de la radiación ultravioleta de onda corta sobre algunas propiedades de películas comestibles elaboradas con jugo de granada y quitosano]","2018","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052308676&doi=10.24275%2fuam%2fizt%2fdcbi%2frevmexingquim%2f2018v17n1%2fLopez&partnerID=40&md5=3fcb67b49d2c500eb9d3e2087c13c2bd","E. Palou; Universidad de las Américas Puebla, San Andrés Cholula, 72810, Mexico; email: enrique.palou@udlap.mx"
"Uçak I.","Uçak, Ilknur (37065223100)","37065223100","Physicochemical and antimicrobial effects of gelatin-based edible films incorporated with garlic peel extract on the rainbow trout fillets","2019","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062891009&doi=10.23751%2fpn.v21i1.8222&partnerID=40&md5=7663690af0f3e83b812299e1bdb0639b","I. Uçak; Nigde Omer Halisdemir University, Faculty of Agricultural Sciences and Technologies, Department of Animal Production and Technologies, Nigde, 51240, Turkey; email: ilknurucak@ohu.edu.tr"
"de Almeida Nascimento J.A.; Gomes L.K.S.; Duarte D.S.; de Lima M.A.C.; De Britto D.","de Almeida Nascimento, José Augusto (57211034497); Gomes, Laiane Keylla Silva (57211029553); Duarte, Dirliane Santos (57204065278); de Lima, Maria Auxiliadora Coelho (26660607800); De Britto, Douglas (6507821139)","57211034497; 57211029553; 57204065278; 26660607800; 6507821139","Stability of nanocomposite edible films based on polysaccharides and Vitamin C from agroindustrial residue","2019","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072335745&doi=10.1590%2f1980-5373-MR-2019-0057&partnerID=40&md5=314cd311c2ddb838cd20033c0f5e1ac8","D. De Britto; Centro de Pesquisa Agropecuária do Tropico Semiárido, Embrapa Semiárido, Petrolina, PE, Brazil; email: douglas.britto@embrapa.br"
"Giteru S.G.; Ali M.A.; Oey I.","Giteru, Stephen Gitonga (56307987600); Ali, M. Azam (35177286600); Oey, Indrawati (56848220000)","56307987600; 35177286600; 56848220000","Solvent strength and biopolymer blending effects on physicochemical properties of zein-chitosan-polyvinyl alcohol composite films","2019","50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053145543&doi=10.1016%2fj.foodhyd.2018.08.006&partnerID=40&md5=1edc9cc60063d23942218bce3ad94f9a","I. Oey; Department of Food Science, University of Otago, Dunedin, PO Box 56, 9054, New Zealand; email: indrawati.oey@otago.ac.nz"
"Suderman N.; Isa M.I.N.; Sarbon N.M.","Suderman, N. (57189006629); Isa, M.I.N. (57189728476); Sarbon, N.M. (56426583500)","57189006629; 57189728476; 56426583500","Characterization on the mechanical and physical properties of chicken skin gelatin films in comparison to mammalian gelatin films","2018","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056704191&doi=10.1088%2f1757-899X%2f440%2f1%2f012033&partnerID=40&md5=64e0496d72b1eeacdbaf7a77365daf6d","N.M. Sarbon; School of Food Science and Technology, Universiti Malaysia Terengganu, Terengganu Kuala Terengganu, 21030, Malaysia; email: norizah@umt.edu.my"
"Amin U.; Khan M.A.; Akram M.E.; Al-Tawaha A.R.M.S.; Laishevtcev A.; Shariati M.A.","Amin, Usman (57216410056); Khan, Muhammad Azam (55723955200); Akram, Muhammad Ehtasham (57216410412); Al-Tawaha, Abdel Rahman Mohammad Said (57194625157); Laishevtcev, Alexey (57222720220); Shariati, Mohammad Ali (56096567300)","57216410056; 55723955200; 57216410412; 57194625157; 57222720220; 56096567300","Characterization of compisote edible films from aloe vera gel, beeswax and chitosan","2019","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083426528&doi=10.5219%2f1177&partnerID=40&md5=8297eb3acbc414cabab7c9736d3c0d09","U. Amin; University of Agriculture, Department of Food Engineering, Faisalabad, University Road, 38000, Pakistan; email: Usman.amin@uaf.edu.pk"
"Nor Amalini A.; Norziah M.H.; Khan I.; Haafiz M.K.M.","Nor Amalini, A. (57199686488); Norziah, M.H. (6603299384); Khan, I. (58029222700); Haafiz, M.K.M. (55900631900)","57199686488; 6603299384; 58029222700; 55900631900","Exploring the properties of modified fish gelatin films incorporated with different fatty acid sucrose esters","2018","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038367846&doi=10.1016%2fj.fpsl.2017.12.003&partnerID=40&md5=749e91c27c3b7d859e58c855bc7044dd","A. Nor Amalini; Bioresource, Paper and Coatings Technology Department, School of Industrial Technology, Universiti Sains Malaysia, 11800, Malaysia; email: amalini.ahmad@gmail.com"
"Homez-Jara A.; Daza L.D.; Aguirre D.M.; Muñoz J.A.; Solanilla J.F.; Váquiro H.A.","Homez-Jara, Angie (57201256641); Daza, Luis Daniel (56919408800); Aguirre, Diana Marcela (57201256111); Muñoz, José Aldemar (55423036700); Solanilla, José Fernando (56010510500); Váquiro, Henry Alexander (23981645200)","57201256641; 56919408800; 57201256111; 55423036700; 56010510500; 23981645200","Characterization of chitosan edible films obtained with various polymer concentrations and drying temperatures","2018","119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044019217&doi=10.1016%2fj.ijbiomac.2018.03.057&partnerID=40&md5=a6077b91aea0b1b21afbc3420e3f6b9e","A. Homez-Jara; Centro de Desarrollo Agroindustrial del Tolima, CEDAGRITOL, Departamento de Producción y Sanidad Vegetal, Facultad Ingeniería Agronómica, Universidad del Tolima, Ibagué, 730006, Colombia; email: akhomezj@ut.edu.co"
"Pinzon M.I.; Garcia O.R.; Villa C.C.","Pinzon, Magda I (57188589273); Garcia, Omar R (57202916814); Villa, Cristian C (57201862642)","57188589273; 57202916814; 57201862642","The influence of Aloe vera gel incorporation on the physicochemical and mechanical properties of banana starch-chitosan edible films","2018","63","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049810281&doi=10.1002%2fjsfa.8915&partnerID=40&md5=78b12662fcf12068d595738aa1e17d27","M.I. Pinzon; Programa de Ingeniería de Alimentos, Facultad de Ciencias Agroindustriales, Universidad del Quindío, Armenia, Colombia; email: mipinzon@uniquindio.edu.co"
"Lagos M.J.B.; Sobral P.J.D.A.","Lagos, Maria Jeannine Bonilla (36902630800); Sobral, Paulo José Do Amaral (35607315000)","36902630800; 35607315000","Application of active films with natural extract for beef hamburger preservation; [Aplicação de filmes ativos com extrato natural para preservação de hambúrguer de carne bovina]","2019","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079857694&doi=10.1590%2f0103-8478CR20180797&partnerID=40&md5=b69a37c4e4aa32064839775d802bf73b","M.J.B. Lagos; Faculdade de Zootecnia e Engenharia de Alimentos, Universidade de São Paulo (USP), Pirassununga, Av. Duque de Caxias Norte, 225, 13635-900, Brazil; email: jeanninebonilla@usp.br"
"Zhang Y.; Simpson B.K.; Dumont M.-J.","Zhang, Yi (57196199297); Simpson, Benjamin K. (7102222067); Dumont, Marie-Josée (7201862841)","57196199297; 7102222067; 7201862841","Effect of beeswax and carnauba wax addition on properties of gelatin films: A comparative study","2018","84","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055286838&doi=10.1016%2fj.fbio.2018.09.011&partnerID=40&md5=d0a46a274a426eb54b619eddf3c2c3d5","Y. Zhang; Department of Food Science and Agricultural Chemistry, McGill University, Ste-Anne-de-Bellevue, H9X 3V9, Canada; email: yi.zhang10@mail.mcgill.ca"
"Robledo N.; López L.; Bunger A.; Tapia C.; Abugoch L.","Robledo, Nancy (57197720195); López, Luis (57214393490); Bunger, Andrea (6603359928); Tapia, Cristian (7003541892); Abugoch, Lilian (6602759886)","57197720195; 57214393490; 6603359928; 7003541892; 6602759886","Effects of antimicrobial edible coating of thymol nanoemulsion/quinoa protein/chitosan on the safety, sensorial properties, and quality of refrigerated strawberries (Fragaria × ananassa) under commercial storage environment","2018","76","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063910608&doi=10.1007%2fs11947-018-2124-3&partnerID=40&md5=e40c99bd89a0fbe6b350f240ef6db706","C. Tapia; Departamento de Ciencia de los Alimentos y Tecnología Química, Facultad de Ciencias Químicas y Farmacéuticas, Universidad de Chile, Santiago, Santos Dumont 964, Chile; email: ctapia@uchile.cl"
"Taghizadeh M.; Mohammadifar M.A.; Sadeghi E.; Rouhi M.; Mohammadi R.; Askari F.; Mortazavian A.M.; Kariminejad M.","Taghizadeh, Masoumeh (57202455329); Mohammadifar, Mohammad Amin (57204717119); Sadeghi, Ehsan (37010381500); Rouhi, Milad (56662884200); Mohammadi, Reza (36716645500); Askari, Fatemeh (57210076587); Mortazavian, Amir Mohammad (12792054500); Kariminejad, Mohaddeseh (57195675108)","57202455329; 57204717119; 37010381500; 56662884200; 36716645500; 57210076587; 12792054500; 57195675108","Photosensitizer-induced cross-linking: A novel approach for improvement of physicochemical and structural properties of gelatin edible films","2018","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048412538&doi=10.1016%2fj.foodres.2018.06.010&partnerID=40&md5=2ea70194601d3c7bc8329219f83d0f67","R. Mohammadi; Department of Food Science and Technology, School of Nutrition Sciences and Food Technology, Research Center for Environmental Determinants of Health, Kermanshah University of Medical Sciences, Kermanshah, Iran; email: r.mohammadi@kums.ac.ir"
"Gunduz H.; Ozturk F.; Hamzaçebi S.; Dilcan Akpinar M.","Gunduz, Hatice (57203904488); Ozturk, Fatma (56747439700); Hamzaçebi, Sevim (57201801523); Dilcan Akpinar, M. (57454217300)","57203904488; 56747439700; 57201801523; 57454217300","The Assessment of Seafood Processing Waste; [Su Urunleri Isleme Atiklarinin Degerlendirilmesi]","2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107760259&doi=10.18864%2fASE201801&partnerID=40&md5=81560860218e540e717dfc83dba61911","H. Gunduz; Izmir Katip Celebi Universitesi Su Urunleri Fakultesi, Su Urunleri Avlama ve Isleme Teknolojisi Bolumu, Izmir, Turkey; email: htce.09@gmail.com"
"Sofi S.A.; Singh J.; Rafiq S.; Ashraf U.; Dar B.N.; Nayik G.A.","Sofi, S.A. (57201433544); Singh, Jagmohan (57696653400); Rafiq, Shafiya (57202941855); Ashraf, Umaymah (57202944160); Dar, B.N. (56068490400); Nayik, Gulzar Ahmad (56044098100)","57201433544; 57696653400; 57202941855; 57202944160; 56068490400; 56044098100","A comprehensive review on antimicrobial packaging and its use in food packaging","2018","38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049875142&doi=10.2174%2f1573401313666170609095732&partnerID=40&md5=29ae7accc5dfd9a603e3cab2c6e2da37","G.A. Nayik; Department of Food Engineering and Technology, Sant Longowal Institute of Engineering and Technology, Longowal, 148106, India; email: gulzarnaik@gmail.com"
"Iahnke A.O.E.S.; Vargas C.G.; Mercali G.D.; Rios A.D.O.; Rahier H.; Flôres S.H.","Iahnke, Aline Oliveira e Silva (56803930800); Vargas, Carolina Galarza (57192544235); Mercali, Giovana Domeneghini (16316908100); Rios, Alessandro de Oliveira (8274543000); Rahier, Hubert (6602880645); Flôres, Simone Hickmann (7005423672)","56803930800; 57192544235; 16316908100; 8274543000; 6602880645; 7005423672","Effect of moderate electric field on the properties of gelatin capsule residue-based films","2019","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055980777&doi=10.1016%2fj.foodhyd.2018.10.015&partnerID=40&md5=365863cad58390bc63c248da393a646c","S.H. Flôres; Institute of Food Science and Technology, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Av. Bento Gonçalves, 9500, Agronomia, 91501-970, Brazil; email: simone.flores@ufrgs.br"
"Sabbah M.; Di Pierro P.; Cammarota M.; Dell'Olmo E.; Arciello A.; Porta R.","Sabbah, Mohammed (57190186629); Di Pierro, Prospero (6507667256); Cammarota, Marcella (16314996300); Dell'Olmo, Eliana (57193816846); Arciello, Angela (6505922782); Porta, Raffaele (8378384300)","57190186629; 6507667256; 16314996300; 57193816846; 6505922782; 8378384300","Development and properties of new chitosan-based films plasticized with spermidine and/or glycerol","2019","48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053176838&doi=10.1016%2fj.foodhyd.2018.08.008&partnerID=40&md5=71d9f4a367c1559e5a0f25acbdfe86e4","P. Di Pierro; Department of Chemical Sciences, University of Naples “Federico II”, Complesso Universitario di Montesantangelo, Napoli, via Cintia 21, 80126, Italy; email: prospero.dipierro@unina.it"
"Reyes-Avalos M.C.; Minjares-Fuentes R.; Femenia A.; Contreras-Esquivel J.C.; Quintero-Ramos A.; Esparza-Rivera J.R.; Meza-Velázquez J.A.","Reyes-Avalos, M.C. (57193132668); Minjares-Fuentes, R. (54950133400); Femenia, A. (56698160500); Contreras-Esquivel, J.C. (6507660094); Quintero-Ramos, A. (57190034325); Esparza-Rivera, J.R. (13403011100); Meza-Velázquez, J.A. (6506759004)","57193132668; 54950133400; 56698160500; 6507660094; 57190034325; 13403011100; 6506759004","Application of an Alginate–Chitosan Edible Film on Figs (Ficus carica): Effect on Bioactive Compounds and Antioxidant Capacity","2019","39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059573022&doi=10.1007%2fs11947-018-2226-y&partnerID=40&md5=13e738e920c3ca8f1ece4314e03a49df","J.A. Meza-Velázquez; Facultad de Ciencias Químicas, Universidad Juárez del Estado de Durango, Gómez Palacio, Av. Articulo 123 s/n Fraccionamiento Filadelfia, 35010, Mexico; email: jorgemezav68@gmail.com"
"Li W.; Zheng K.; Chen H.; Feng S.; Wang W.; Qin C.","Li, Wei (56112626500); Zheng, Kewang (57202785028); Chen, Hujian (57208135639); Feng, Shirong (57210932752); Wang, Wei (57201866029); Qin, Caiqin (7102687880)","56112626500; 57202785028; 57208135639; 57210932752; 57201866029; 7102687880","Influence of nano titanium dioxide and clove oil on chitosan-starch film characteristics","2019","40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071920345&doi=10.3390%2fpolym11091418&partnerID=40&md5=7fc76341d6493243af918a6595daa68f","K. Zheng; School of Chemistry and Materials Science, Hubei Engineering University, Xiaogan, 432000, China; email: kewang@hbeu.edu.cn"
"Hassan B.; Chatha S.A.S.; Hussain A.I.; Zia K.M.; Akhtar N.","Hassan, Bilal (57197808486); Chatha, Shahzad Ali Shahid (15055273700); Hussain, Abdullah Ijaz (15055877400); Zia, Khalid Mahmood (16835786300); Akhtar, Naseem (57213758416)","57197808486; 15055273700; 15055877400; 16835786300; 57213758416","Recent advances on polysaccharides, lipids and protein based edible films and coatings: A review","2018","572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034982126&doi=10.1016%2fj.ijbiomac.2017.11.097&partnerID=40&md5=ec1f42bb0a1fd95f5261492d99851de9","S.A.S. Chatha; Institute of Chemistry, Government College University Faisalabad, Pakistan; email: chatha222@gmail.com"
"Zsivanovits G.; Grancharova T.S.; Dimitrova-Dyulgerova I.; Ivanova D.; Kostadinova S.; Marudova M.","Zsivanovits, G. (55309673700); Grancharova, T.S. (57189005138); Dimitrova-Dyulgerova, I. (35361455100); Ivanova, D. (57203505142); Kostadinova, S. (6603091232); Marudova, M. (6508254869)","55309673700; 57189005138; 35361455100; 57203505142; 6603091232; 6508254869","Postharvest quality and safety of fresh-cut melon fruits coated with water soluble chitosan films","2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051927336&doi=10.1556%2f446.14.2018.S1.13&partnerID=40&md5=9d13a03367bb00f70cb9dbb723b62000","M. Marudova; Plovdiv University “Paisii Hilendarski”, Faculty of Physics and Technology, Bulgaria; email: margo@uni-plovdiv.bg"
"Gómez-Estaca J.; López-Caballero M.E.; Martínez-Bartolomé M.Á.; de Lacey A.M.L.; Gómez-Guillen M.C.; Montero M.P.","Gómez-Estaca, Joaquín (57191605505); López-Caballero, María Elvira (6602264773); Martínez-Bartolomé, Miguel Ángel (35484937000); de Lacey, Ana María López (57202628196); Gómez-Guillen, María Carmen (7003611288); Montero, María Pilar (7005998786)","57191605505; 6602264773; 35484937000; 57202628196; 7003611288; 7005998786","The effect of the combined use of high pressure treatment and antimicrobial edible film on the quality of salmon carpaccio","2018","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048931362&doi=10.1016%2fj.ijfoodmicro.2018.06.015&partnerID=40&md5=79a1936bcc6689018c39c315606b4594","J. Gómez-Estaca; Institute of Food Science, Technology and Nutrition (CSIC), Madrid, José Antonio Novais 10, 28040, Spain; email: joaquin.gomez@csic.es"
"Rasulu H.; Praseptiangga D.; Joni I.M.; Ramelan A.H.","Rasulu, Hamidin (57207889343); Praseptiangga, Danar (55195744200); Joni, I. Made (29067882800); Ramelan, Ari Handono (58068387700)","57207889343; 55195744200; 29067882800; 58068387700","Preparation and characterization of biopolymer chitosan nanofiber from coconut crab shell","2019","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068381206&doi=10.18517%2fijaseit.9.3.8380&partnerID=40&md5=c5294dc9c84f12d2107019609fe54e32",""
"Kistriyani L.; Yulianto M.F.; Prasetya Y.","Kistriyani, Lilis (57160243600); Yulianto, Muhammad Farid (57201073990); Prasetya, Y. (57201078669)","57160243600; 57201073990; 57201078669","Effect of Na2SO3 concentration to drug loading and drug release of ascorbic acid in chitosan edible film as drug delivery system membrane","2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043310934&doi=10.1051%2fmatecconf%2f201815401026&partnerID=40&md5=e5c9d107d4049742b4ec38b75089b3a0",""
"Li R.; Sun X.; Zhu J.; Wang D.; Xu Y.","Li, Rui (57197866124); Sun, Xun (57197770767); Zhu, Junxiang (57189997628); Wang, Dongfeng (55536780500); Xu, Ying (57129233000)","57197866124; 57197770767; 57189997628; 55536780500; 57129233000","Novel Multifunctional and Edible Film Based on Phenyllactic Acid Grafted Chitosan Derivative and Nano Zinc Oxide","2018","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042107353&doi=10.1007%2fs11483-018-9516-9&partnerID=40&md5=24289f9c18186bb4a8a1f87af95f2cb7","Y. Xu; College of Food Science and Engineering, Ocean University of China, Qingdao, 266003, China; email: xuy@ouc.edu.cn"
