Chi,Gel,Gly,Pec,Sta,Oil,T(°C),%RH,t(h),TS,WVP,%E
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,38.5,13.8
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,33.36,94.7,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,13.63,81.7,100.1
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
2.0,0.0,0.0,0.0,0.0,0.27,26,0.0,72,17.67,0.36,4.02
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
0.499,0.0,0.3,0.0,0.0,0.0,40,54.0,24,50.0,38.5,2.46
1.0,0.0,0.2,0.0,0.0,1.951,21,57.0,24,42.2,72.63,24.5
0.24,0.5,0.96,0.3,0.0,0.0,25,58.0,12,5.33,7.68,27.18
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,42.9,92.2,100.4
0.498,1.992,0.498,0.0,0.0,0.57,30,53.0,24,46.0,13.0,9.3
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,34.89,70.3,8.9
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
1.0,0.0,0.2,0.0,0.0,0.0,60,57.0,24,67.11,66.69,31.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.1,0.5,1.4,0.0,0.0,0.0,25,58.0,12,29.82,7.68,72.26
0.499,0.0,0.3,0.0,0.0,0.0,2,50.0,336,120.0,10.2,8.51
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,39.23,101.2,8.9
0.0,0.984,0.992,0.0,0.0,0.0,24,55.0,72,61.01,11.55,18.98
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.0,3.975,0.795,0.0,0.0,0.0,40,53.0,140,15.8,8.0,39.9
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.999,0.0,0.15,0.0,0.0,0.0,22,50.0,25,36.85,10.2,27.34
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,40.41,101.2,35.1
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,49.4,94.7,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.87,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.87,81.7,100.1
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
2.0,0.0,0.0,0.0,0.0,0.55,26,0.0,72,14.41,0.56,5.46
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,24,31.2,28.82,13.2
0.981,0.0,0.0,0.0,0.0,2.0,25,54.0,48,50.0,72.5,6.0
1.0,0.0,0.2,0.0,0.0,2.495,21,57.0,24,44.4,44.4,35.2
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,17.0,66.3,13.8
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,0.2,0.0,0.0,1.247,21,57.0,24,94.8,27.77,25.7
1.0,0.0,0.2,0.0,0.0,1.247,21,57.0,24,94.8,28.82,10.2
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.89,92.2,100.3
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.986,0.986,1.775,0.0,0.0,0.0,25,45.0,14,68.87,0.02,29.77
0.97,0.0,0.0,0.0,0.0,0.0,25,60.0,48,113.0,65.0,1.7
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,36,22.6,9.08,35.5
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,0.27,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,38.5,13.8
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,26.4,94.7,35.1
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,32.85,92.2,100.1
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.0,3.975,0.795,0.0,0.0,1.0,30,53.0,24,92.0,8.0,6.4
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,80.6,50.3
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,13.63,81.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,33.36,94.7,100.3
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,109.9,60.8,75.4
0.998,0.0,0.299,0.0,0.0,0.0,40,50.0,140,44.9,10.2,16.9
1.972,0.0,1.775,0.0,0.0,0.0,25,45.0,14,28.16,0.03,27.64
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.0,0.984,0.992,0.0,0.0,0.0,24,55.0,72,23.88,11.55,11.05
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.0,0.0,0.0,0.0,0.0,0.0,22,57.0,46,55.83,9.65,4.58
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
1.0,0.0,0.25,0.0,0.0,0.0,40,75.0,142,44.9,89.68,16.9
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,378.0,72.5,8.51
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.24,0.5,0.96,0.3,0.0,0.0,25,58.0,140,92.2,7.68,27.18
1.003,0.0,0.0,0.0,0.0,0.0,25,60.0,168,309.0,124.0,22.0
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.998,0.0,0.2,0.0,0.0,0.0,30,53.0,24,45.0,17.0,5.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,0.2,0.0,0.0,2.425,21,57.0,24,44.4,44.4,30.2
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
1.984,0.0,0.992,0.0,0.0,0.0,24,50.0,72,23.88,13.61,11.05
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,32.85,81.7,100.8
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,44,54.1,9.65,42.2
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,12,8.87,27.77,12.7
1.0,0.0,0.2,0.0,0.0,2.445,21,57.0,24,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,0.976,21,57.0,24,42.8,25.4,15.9
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
0.92,0.0,0.387,0.0,0.46,0.0,60,54.0,18,49.4,40.8,100.4
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,47.4,80.6,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.922,0.0,0.194,0.0,0.922,0.0,60,54.0,18,39.23,70.3,8.9
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.499,0.0,0.3,0.0,0.0,0.0,40,54.0,24,22.0,38.5,2.46
1.0,0.0,0.2,0.0,0.0,2.63,21,57.0,24,12.7,27.77,23.7
1.0,0.0,0.2,0.0,0.0,3.742,21,57.0,24,27.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,66.69,32.7
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,33.36,92.2,50.3
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,32.85,92.2,100.1
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.85,81.7,100.1
0.793,1.189,0.992,0.0,0.0,0.0,24,33.0,72,23.88,0.24,11.05
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,48.9,60.8,75.4
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.0,0.0,0.25,0.0,0.0,0.0,40,57.0,140,44.9,9.65,16.9
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,12,3.92,66.3,13.8
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,49.4,101.2,100.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,80.6,50.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,68.87,81.7,100.1
0.922,0.23,0.194,0.0,0.461,0.0,60,50.0,18,29.96,81.7,51.2
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
0.0,0.5,1.4,0.1,0.0,0.0,25,58.0,12,12.05,7.68,106.56
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,32.85,94.7,100.1
0.498,1.992,0.498,0.0,0.0,0.0,25,53.0,36,22.6,13.0,37.54
0.922,0.23,0.194,0.0,0.461,0.0,60,50.0,18,36.26,81.7,51.2
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
2.0,0.0,0.0,0.0,0.0,0.0,22,50.0,48,57.6,31.0,5.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,62.5,1.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,48,113.0,79.3,26.5
1.0,0.0,0.25,0.0,0.0,0.0,40,75.0,140,64.3,89.68,16.9
0.0,1.972,1.775,0.0,0.0,0.0,25,45.0,12,3.44,0.02,72.64
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,96.0,70.6
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.792,1.188,0.99,0.0,0.0,0.0,25,33.0,12,22.16,0.27,27.17
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,32.86,80.6,100.3
0.922,0.23,0.194,0.0,0.461,0.0,60,50.0,18,10.76,81.7,51.2
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,29.83,57.8,110.7
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.2,0.0,0.0,2.231,30,53.0,24,35.0,17.0,5.7
1.0,0.0,0.75,0.0,0.0,0.0,40,75.0,140,85.8,29.53,39.9
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,48,55.73,79.3,8.9
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,36,22.6,7.68,37.54
1.333,1.333,0.0,0.0,0.0,0.0,22,50.0,48,143.2,72.0,6.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.919,0.0,0.579,0.0,0.459,0.0,60,50.0,18,16.71,57.8,100.2
2.0,0.0,0.0,0.0,0.0,1.09,26,0.0,72,13.92,0.63,4.02
1.0,0.0,0.2,0.0,0.0,0.0,60,57.0,24,67.11,63.19,42.2
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,37.2,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,38.8,81.7,100.8
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,38.8,80.6,100.4
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
1.0,0.0,0.0,0.0,0.0,0.0,22,50.0,48,143.2,9.21,5.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,12,22.96,92.8,15.9
1.0,0.0,0.2,0.0,0.0,2.357,21,57.0,24,32.4,76.63,41.1
1.0,0.0,0.2,0.0,0.0,2.927,21,57.0,24,36.3,66.69,42.8
1.0,0.0,0.2,0.0,0.0,0.976,21,75.0,24,121.3,27.24,23.7
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.0,0.984,0.992,0.0,0.0,0.0,25,55.0,12,22.16,11.55,27.18
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,38.85,81.7,100.1
2.0,0.0,0.0,0.0,0.0,0.27,26,0.0,72,17.67,0.66,4.02
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,72.5,13.8
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,81.7,50.3
0.722,1.188,0.982,0.0,0.0,1.0,24,33.0,72,13.7,0.27,12.7
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.89,101.2,100.4
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,107.8,87.5,21.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
2.0,0.0,0.0,0.0,0.0,0.0,22,0.0,18,13.63,0.34,5.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,2,54.0,336,398.0,0.27,7.72
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,36,22.6,7.68,37.54
0.0,3.975,0.777,0.0,0.0,4.0,30,53.0,24,50.0,8.0,51.0
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.498,1.992,0.498,0.0,0.0,0.0,30,53.0,24,59.0,13.0,9.3
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,13.63,92.2,70.6
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,31.23,70.3,8.9
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.792,1.188,0.99,0.0,0.0,0.125,24,33.0,72,22.64,0.27,12.86
0.981,0.0,0.0,0.0,0.0,3.0,25,60.0,48,22.0,92.0,6.0
0.998,0.0,0.2,0.0,0.0,0.0,30,53.0,24,45.0,17.0,5.7
1.496,0.0,0.3,0.0,0.0,2.0,25,54.0,48,50.0,79.3,62.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,0.75,0.0,0.0,0.0,40,75.0,140,15.8,29.57,39.9
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.3,63.19,42.8
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,27.83,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.0,0.0,0.2,0.0,0.0,1.519,21,57.0,24,71.2,44.56,24.5
0.92,0.0,0.387,0.0,0.92,0.0,60,54.0,18,33.36,92.2,100.3
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.0,0.5,1.4,0.1,0.0,0.0,25,58.0,12,6.92,7.68,106.56
1.0,0.0,0.25,0.0,0.0,0.0,40,54.0,140,44.9,86.5,16.9
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.0,0.5,1.2,0.3,0.0,0.0,25,58.0,12,3.82,7.68,145.68
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,61.1,4.51
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
1.4,0.0,0.0,0.0,0.0,0.0,60,54.0,24,67.11,78.5,21.35
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,210.0,79.3,2.46
1.0,0.0,0.25,0.0,0.0,0.0,40,75.0,140,64.3,89.68,16.9
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,168,103.0,92.2,15.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,40.41,90.6,35.1
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,13.63,101.2,50.3
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,44,25.4,9.65,4.2
0.998,0.0,0.2,0.0,0.0,0.54,30,53.0,24,46.0,17.0,5.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,2,54.0,336,398.0,0.27,7.72
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,80.6,50.3
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,33.36,94.7,100.3
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,24,63.89,27.77,23.7
0.499,0.0,0.3,0.0,0.0,0.0,2,60.0,336,120.0,86.0,8.51
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.0,0.0,0.2,0.0,0.0,2.927,21,57.0,24,36.31,27.77,23.7
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,106.0,66.3,13.8
0.993,0.0,0.199,0.0,0.0,0.57,30,58.0,24,46.0,25.9,9.8
0.24,0.06,1.4,0.3,0.0,2.399,25,58.0,12,12.43,7.68,15.91
0.919,0.25,0.579,0.0,1.378,0.0,60,60.0,18,26.4,65.0,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
1.0,0.0,0.0,0.0,0.0,0.0,22,58.0,46,55.83,9.32,4.58
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.2,0.0,0.0,0.0,30,53.0,24,275.0,17.0,5.7
1.496,0.0,0.3,0.0,0.0,0.0,2,54.0,336,398.0,0.27,7.72
0.998,0.0,0.3,0.0,0.0,0.0,2,50.0,336,351.0,10.2,42.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,33.89,81.7,4.51
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,22.56,57.8,110.7
2.0,0.0,0.0,0.0,0.0,0.0,26,0.0,72,17.36,0.56,11.03
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
1.0,0.0,0.2,0.0,0.0,2.495,21,57.0,24,44.4,44.4,31.2
1.333,1.333,0.0,0.0,0.0,0.0,22,50.0,48,143.2,72.0,6.5
1.496,0.0,0.3,0.0,0.0,0.0,40,57.0,24,656.0,27.77,2.77
0.498,1.992,0.498,0.0,0.0,0.0,30,53.0,24,45.0,11.0,9.3
1.972,0.0,1.775,0.0,0.0,0.0,25,45.0,74,27.87,0.03,27.64
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,38.87,57.8,110.7
0.982,0.23,0.194,0.0,0.461,0.0,60,50.0,18,36.46,65.8,51.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.498,1.992,0.498,0.0,0.0,0.0,30,54.0,24,45.0,13.7,9.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,40.41,92.2,100.3
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,0.75,0.0,0.0,0.0,40,57.0,140,15.8,25.5,39.9
0.0,0.3,1.5,0.3,0.0,0.0,25,58.0,12,6.42,7.68,145.68
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
0.499,0.0,0.3,0.0,0.0,0.0,2,50.0,336,120.0,10.2,8.51
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,120.0,72.5,8.41
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
1.972,0.0,1.775,0.0,0.0,0.0,25,45.0,14,44.91,0.03,27.23
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.793,1.189,0.991,0.0,0.0,0.0,24,33.0,72,27.34,0.24,12.03
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
